    Sample,   Time,        Channel0,    Channel1,    Channel2,    Channel3,    
0,1.4069998997001676e-06,20.827444666721355,22.192603093412153,-9999.0,-9999.0
1,0.4011809439998615,20.827444666721355,22.192603093412153,-9999.0,-9999.0
2,0.8043860729999324,20.824550956496164,22.200017124926262,-9999.0,-9999.0
3,1.2056357579999712,20.824550956496164,22.200017124926262,-9999.0,-9999.0
4,1.6064244429999235,20.824550956496164,22.200017124926262,-9999.0,-9999.0
5,2.007161406000023,20.824550956496164,22.200017124926262,-9999.0,-9999.0
6,2.4078687199998967,20.827287591362648,22.2022108625004,-9999.0,-9999.0
7,2.808576738999818,20.827287591362648,22.2022108625004,-9999.0,-9999.0
8,3.209287461000031,20.827287591362648,22.2022108625004,-9999.0,-9999.0
9,3.6099974599999314,20.827234588408746,22.206384237016582,-9999.0,-9999.0
10,4.0107046269999955,20.827234588408746,22.206384237016582,-9999.0,-9999.0
11,4.4114203669998915,20.827234588408746,22.206384237016582,-9999.0,-9999.0
12,4.812154699999837,20.827234588408746,22.206384237016582,-9999.0,-9999.0
13,5.212865125999997,20.828701279904358,22.216713712789737,-9999.0,-9999.0
14,5.613557125999932,20.828701279904358,22.216713712789737,-9999.0,-9999.0
15,6.014394680999885,20.828701279904358,22.216713712789737,-9999.0,-9999.0
16,6.415448680999816,20.828701279904358,22.216713712789737,-9999.0,-9999.0
17,6.816366272999858,20.82713549157271,22.234640137532164,-9999.0,-9999.0
18,7.217091494999977,20.82713549157271,22.234640137532164,-9999.0,-9999.0
19,7.617827050999949,20.82713549157271,22.234640137532164,-9999.0,-9999.0
20,8.01854897599992,20.82708181453934,22.238964821105288,-9999.0,-9999.0
